Age,Generation,Gender,Income_kUSD,Occupation,Drinks_Per_Week,Social_Setting,Taste_Preference,Alcohol_Tolerance,Price_Sensitivity,Preferred_Drink,Support_Local_Store,Purchase_Frequency,Monthly_Spend_USD,Purchase_Channel,Drinking_Occasion,Brand_Loyalty,Access_Problems,Health_Score
47.0,Gen X,Female,26.43,Entrepreneur,2.0,Home,Salty,1.67,Medium,Other,No,Monthly,254.93,Both,Stress Relief,Medium,Location,4.3
60.0,Baby Boomer,Male,54.36,Professional,3.0,Bar,Sweet,2.47,Medium,Cocktails,No,Weekly,280.57,Offline,Celebration,Medium,Expensive,3.9
54.0,Gen X,Male,30.42,Retired,3.0,Other,Bitter,0.69,High,Other,No,Weekly,234.37,Online,Social,Low,Location,5.0
32.0,Millennial,Male,48.24,Professional,1.0,Restaurant,Sour,1.07,Medium,Cider,Yes,Monthly,344.02,Online,Social,Medium,Expensive,5.0
65.0,Baby Boomer,Female,56.77,Other,1.0,Home,Sour,2.24,Medium,Cocktails,No,Monthly,259.1,Both,Stress Relief,Medium,No Problems,4.5
27.0,Millennial,Female,46.37,Student,2.0,Bar,Sweet,0.64,Medium,Cocktails,Yes,Monthly,490.78,Offline,Celebration,Medium,Limited Variety,4.7
30.0,Millennial,Male,40.11,Entrepreneur,1.0,Social Event,Sweet,2.25,High,Spirits,No,Monthly,662.76,Online,Celebration,Low,Expensive,4.1
65.0,Baby Boomer,Male,24.99,Other,2.0,Home,Bitter,1.55,Medium,Spirits,Maybe,Monthly,104.41,Online,Stress Relief,Medium,Expensive,4.2
37.0,Millennial,Male,50.44,Retired,5.0,Home,Salty,1.32,Medium,Cider,No,Weekly,285.18,Both,Stress Relief,Medium,Limited Variety,1.9
46.0,Gen X,Male,8.7,Other,4.0,Home,Sweet,1.12,High,Wine,Yes,Weekly,93.51,Both,Stress Relief,Low,No Problems,2.5
41.0,Gen X,Female,36.28,Other,3.0,Social Event,Neutral,1.09,Low,Other,No,Weekly,393.43,Online,Celebration,High,Location,4.2
48.0,Gen X,Female,31.44,Retired,4.0,Other,Salty,1.11,Low,Beer,Maybe,Weekly,258.66,Online,Daily Habit,High,Limited Variety,3.3
22.0,Gen Z,Male,45.21,Other,0.0,Restaurant,Sweet,2.27,Low,Other,No,Rarely,387.92,Online,Social,High,Limited Variety,5.0
63.0,Baby Boomer,Male,45.73,Entrepreneur,0.0,Other,Neutral,1.95,High,Beer,Yes,Rarely,97.15,Online,Daily Habit,Low,Limited Variety,3.8
21.0,Gen Z,Other,69.2,Professional,0.0,Bar,Bitter,1.84,Low,Cider,Yes,Rarely,405.98,Offline,Celebration,High,Location,4.7
56.0,Gen X,Male,81.67,Other,1.0,Restaurant,Neutral,2.1,High,Wine,Yes,Monthly,305.7,Both,Social,Low,Location,4.8
46.0,Gen X,Female,27.64,Entrepreneur,2.0,Bar,Sweet,1.01,Medium,Wine,Yes,Monthly,404.16,Offline,Celebration,Medium,Limited Variety,3.3
49.0,Gen X,Male,89.86,Professional,1.0,Social Event,Sour,1.74,Low,Wine,No,Monthly,1233.19,Both,Celebration,High,Location,4.3
41.0,Gen X,Female,34.41,Professional,1.0,Other,Sweet,1.42,Medium,Spirits,Yes,Monthly,118.85,Offline,Social,Medium,Location,4.9
31.0,Millennial,Male,53.45,Other,0.0,Home,Sour,2.06,Low,Cider,No,Rarely,168.48,Both,Stress Relief,High,No Problems,4.2
60.0,Baby Boomer,Female,60.22,Entrepreneur,3.0,Restaurant,Bitter,1.12,Medium,Beer,Yes,Weekly,699.7,Offline,Social,Medium,No Problems,2.7
31.0,Millennial,Other,98.89,Other,3.0,Home,Bitter,1.79,Medium,Wine,Yes,Weekly,616.03,Online,Stress Relief,Medium,Location,2.8
56.0,Gen X,Male,39.15,Retired,2.0,Bar,Salty,2.26,Medium,Cider,No,Monthly,236.88,Offline,Celebration,Medium,Location,4.2
59.0,Baby Boomer,Male,14.07,Professional,2.0,Home,Salty,1.3,Low,Other,No,Monthly,88.2,Offline,Stress Relief,High,Limited Variety,3.7
60.0,Baby Boomer,Male,79.81,Other,1.0,Home,Sour,0.63,Medium,Beer,Maybe,Monthly,154.88,Online,Stress Relief,Medium,No Problems,4.9
55.0,Gen X,Male,33.33,Professional,0.0,Social Event,Sour,1.53,High,Spirits,No,Rarely,137.33,Offline,Celebration,Low,Limited Variety,5.0
54.0,Gen X,Male,42.77,Entrepreneur,1.0,Social Event,Bitter,1.19,Medium,Cocktails,No,Monthly,153.52,Offline,Celebration,Medium,Expensive,5.0
44.0,Gen X,Male,27.65,Student,0.0,Other,Neutral,1.84,High,Beer,Yes,Rarely,89.65,Both,Social,Low,Expensive,4.4
42.0,Gen X,Female,42.83,Other,4.0,Bar,Sour,2.4,Low,Other,No,Weekly,813.95,Offline,Celebration,High,No Problems,3.2
25.0,Millennial,Male,33.19,Other,2.0,Social Event,Sour,1.47,High,Beer,No,Monthly,109.6,Both,Celebration,Low,Expensive,3.6
53.0,Gen X,Male,63.53,Professional,1.0,Social Event,Neutral,1.43,Medium,Beer,No,Monthly,483.46,Offline,Celebration,Medium,Limited Variety,4.8
56.0,Gen X,Female,51.62,Entrepreneur,5.0,Other,Salty,1.81,Low,Cocktails,Yes,Weekly,506.37,Both,Celebration,High,Limited Variety,2.6
40.0,Millennial,Male,36.38,Retired,1.0,Restaurant,Salty,0.71,High,Wine,No,Monthly,160.29,Offline,Social,Low,Expensive,5.0
39.0,Millennial,Female,69.92,Entrepreneur,2.0,Other,Sour,1.01,High,Other,Yes,Monthly,642.51,Both,Celebration,Low,Expensive,3.9
55.0,Gen X,Male,55.1,Other,3.0,Home,Salty,2.34,Medium,Cocktails,Yes,Weekly,493.75,Offline,Stress Relief,Medium,No Problems,3.5
63.0,Baby Boomer,Female,13.08,Retired,1.0,Home,Salty,1.84,Low,Beer,Yes,Monthly,88.17,Offline,Stress Relief,High,No Problems,4.2
37.0,Millennial,Female,68.39,Entrepreneur,1.0,Social Event,Salty,0.53,Low,Other,Maybe,Monthly,562.37,Offline,Celebration,High,Limited Variety,4.9
65.0,Baby Boomer,Female,53.7,Student,2.0,Social Event,Bitter,0.91,Medium,Spirits,No,Monthly,281.63,Offline,Celebration,Medium,No Problems,3.5
63.0,Baby Boomer,Other,77.81,Professional,1.0,Other,Sweet,1.87,High,Beer,No,Monthly,290.32,Online,Social,Low,Location,5.0
54.0,Gen X,Male,52.48,Entrepreneur,1.0,Other,Sour,2.03,Low,Spirits,No,Monthly,154.58,Online,Daily Habit,High,Limited Variety,5.0
29.0,Millennial,Other,34.17,Entrepreneur,2.0,Bar,Sour,2.18,High,Cider,Maybe,Monthly,139.98,Online,Celebration,Low,Location,4.2
46.0,Gen X,Male,45.91,Student,0.0,Home,Bitter,1.08,Low,Spirits,Maybe,Rarely,832.2,Both,Stress Relief,High,No Problems,5.0
22.0,Gen Z,Male,66.08,Other,3.0,Other,Sweet,2.36,High,Beer,Yes,Weekly,930.81,Online,Social,Low,Limited Variety,3.3
29.0,Millennial,Male,34.59,Professional,1.0,Restaurant,Sweet,1.61,High,Cocktails,No,Monthly,89.2,Online,Social,Low,Expensive,4.8
29.0,Millennial,Female,41.19,Entrepreneur,1.0,Bar,Bitter,1.89,Medium,Beer,Yes,Monthly,107.75,Both,Celebration,Medium,No Problems,4.6
60.0,Baby Boomer,Male,45.57,Retired,1.0,Other,Neutral,1.69,Medium,Beer,No,Monthly,293.84,Offline,Social,Medium,Location,4.9
37.0,Millennial,Female,27.01,Entrepreneur,3.0,Social Event,Neutral,0.75,High,Cider,Maybe,Weekly,268.46,Offline,Celebration,Low,Expensive,4.2
21.0,Gen Z,Female,34.87,Professional,3.0,Other,Sweet,2.43,Medium,Wine,Yes,Weekly,346.86,Online,Daily Habit,Medium,Limited Variety,3.8
45.0,Gen X,Female,53.45,Entrepreneur,1.0,Social Event,Neutral,0.75,Medium,Beer,No,Monthly,238.44,Both,Celebration,Medium,Limited Variety,5.0
63.0,Baby Boomer,Female,74.05,Student,2.0,Social Event,Neutral,1.01,Medium,Cider,Maybe,Monthly,430.46,Both,Celebration,Medium,No Problems,5.0
60.0,Baby Boomer,Male,56.34,Entrepreneur,2.0,Home,Neutral,2.13,Low,Cocktails,No,Monthly,410.84,Both,Stress Relief,High,Location,3.9
62.0,Baby Boomer,Male,49.08,Entrepreneur,2.0,Home,Sweet,1.74,High,Cider,No,Monthly,317.11,Offline,Stress Relief,Low,Expensive,4.8
45.0,Gen X,Male,33.37,Retired,1.0,Other,Neutral,2.18,Low,Cider,Maybe,Monthly,55.75,Both,Daily Habit,High,Location,4.8
59.0,Baby Boomer,Male,71.9,Student,2.0,Other,Sour,1.53,High,Spirits,Yes,Monthly,396.72,Online,Celebration,Low,Limited Variety,4.1
55.0,Gen X,Male,58.67,Student,2.0,Restaurant,Sweet,1.25,Low,Wine,No,Monthly,237.24,Online,Social,High,Limited Variety,3.6
23.0,Gen Z,Male,35.87,Entrepreneur,0.0,Bar,Bitter,2.34,Medium,Wine,No,Rarely,162.45,Online,Celebration,Medium,Limited Variety,5.0
57.0,Baby Boomer,Male,67.97,Retired,3.0,Bar,Neutral,0.57,Low,Other,Yes,Weekly,2285.97,Offline,Celebration,High,No Problems,3.1
64.0,Baby Boomer,Other,61.19,Entrepreneur,1.0,Other,Salty,2.21,Medium,Cocktails,No,Monthly,372.63,Offline,Celebration,Medium,Expensive,4.0
64.0,Baby Boomer,Female,33.73,Entrepreneur,4.0,Home,Sweet,0.96,Medium,Other,Maybe,Weekly,266.26,Offline,Stress Relief,Medium,Location,3.1
50.0,Gen X,Male,47.97,Professional,3.0,Restaurant,Bitter,2.2,Medium,Cider,No,Weekly,574.97,Online,Social,Medium,Limited Variety,2.3
58.0,Baby Boomer,Female,40.14,Professional,4.0,Bar,Sour,0.78,Medium,Cocktails,Yes,Weekly,471.81,Offline,Celebration,Medium,Expensive,3.3
54.0,Gen X,Male,102.67,Retired,3.0,Other,Bitter,1.66,High,Cocktails,No,Weekly,957.59,Both,Celebration,Low,Expensive,3.7
32.0,Millennial,Male,60.63,Other,0.0,Home,Neutral,2.28,Medium,Wine,No,Rarely,340.72,Online,Stress Relief,Medium,Limited Variety,4.8
39.0,Millennial,Female,53.74,Professional,2.0,Home,Salty,1.45,Medium,Wine,Yes,Monthly,930.09,Both,Stress Relief,Medium,No Problems,3.9
57.0,Baby Boomer,Female,59.45,Other,2.0,Home,Neutral,1.99,Medium,Wine,Yes,Monthly,209.04,Offline,Stress Relief,Medium,Expensive,3.9
64.0,Baby Boomer,Male,77.58,Student,1.0,Social Event,Bitter,2.11,Low,Beer,No,Monthly,498.19,Both,Celebration,High,Location,4.1
37.0,Millennial,Other,48.33,Professional,1.0,Home,Sweet,1.97,Medium,Cider,Yes,Monthly,154.12,Offline,Stress Relief,Medium,Expensive,4.6
30.0,Millennial,Female,38.2,Professional,1.0,Other,Salty,2.35,Medium,Cocktails,No,Monthly,255.56,Online,Celebration,Medium,No Problems,4.4
32.0,Millennial,Female,66.89,Retired,4.0,Restaurant,Salty,1.39,Medium,Cider,Yes,Weekly,390.16,Online,Social,Medium,Location,3.1
36.0,Millennial,Female,46.5,Other,1.0,Other,Bitter,0.85,Medium,Cocktails,Yes,Monthly,191.26,Offline,Daily Habit,Medium,Location,4.4
44.0,Gen X,Female,28.6,Professional,2.0,Home,Neutral,0.6,Medium,Cocktails,No,Monthly,152.74,Both,Stress Relief,Medium,Expensive,3.8
39.0,Millennial,Male,24.71,Professional,0.0,Restaurant,Bitter,0.99,Low,Other,Maybe,Rarely,167.0,Online,Social,High,Limited Variety,5.0
28.0,Millennial,Male,80.59,Retired,1.0,Bar,Salty,0.79,Medium,Cocktails,No,Monthly,646.42,Online,Celebration,Medium,Expensive,4.9
51.0,Gen X,Male,52.63,Retired,4.0,Bar,Bitter,1.62,High,Cocktails,Yes,Weekly,260.68,Both,Celebration,Low,No Problems,2.7
41.0,Gen X,Male,38.21,Other,0.0,Other,Salty,0.87,Medium,Spirits,No,Rarely,162.95,Offline,Social,Medium,Limited Variety,5.0
37.0,Millennial,Female,45.31,Student,2.0,Restaurant,Neutral,0.58,Medium,Spirits,Yes,Monthly,196.68,Online,Social,Medium,Location,4.3
43.0,Gen X,Male,66.15,Student,0.0,Other,Sweet,0.57,Low,Other,Maybe,Rarely,146.28,Offline,Celebration,High,Location,4.4
57.0,Baby Boomer,Other,44.13,Entrepreneur,3.0,Restaurant,Sweet,2.16,High,Beer,No,Weekly,299.31,Offline,Social,Low,Expensive,4.0
36.0,Millennial,Female,21.01,Professional,2.0,Restaurant,Bitter,1.68,Low,Wine,Yes,Monthly,111.45,Offline,Social,High,Location,5.0
26.0,Millennial,Female,56.52,Other,2.0,Other,Salty,1.22,Medium,Cocktails,No,Monthly,1177.09,Online,Celebration,Medium,Location,4.0
28.0,Millennial,Female,74.17,Professional,2.0,Restaurant,Sweet,2.29,High,Cider,Yes,Monthly,570.03,Both,Social,Low,Location,3.9
45.0,Gen X,Female,72.83,Other,1.0,Home,Salty,0.64,Medium,Spirits,No,Monthly,185.34,Offline,Stress Relief,Medium,Limited Variety,4.4
38.0,Millennial,Male,38.81,Other,2.0,Restaurant,Neutral,2.46,Medium,Wine,Yes,Monthly,181.12,Online,Social,Medium,Limited Variety,4.3
45.0,Gen X,Female,75.38,Other,2.0,Restaurant,Bitter,1.73,Medium,Beer,No,Monthly,777.5,Offline,Social,Medium,Expensive,4.3
32.0,Millennial,Male,54.26,Professional,3.0,Other,Salty,0.87,Low,Wine,Maybe,Weekly,1165.44,Both,Daily Habit,High,No Problems,2.7
35.0,Millennial,Female,74.82,Retired,3.0,Bar,Bitter,1.86,Medium,Cocktails,Yes,Weekly,255.94,Both,Celebration,Medium,Location,3.1
46.0,Gen X,Male,61.47,Professional,1.0,Social Event,Salty,2.03,Low,Wine,Yes,Monthly,121.68,Offline,Celebration,High,Limited Variety,4.8
61.0,Baby Boomer,Female,19.57,Other,3.0,Restaurant,Salty,1.36,Medium,Cocktails,Yes,Weekly,377.03,Offline,Social,Medium,No Problems,3.4
65.0,Baby Boomer,Female,84.93,Entrepreneur,3.0,Social Event,Neutral,2.22,Low,Other,Maybe,Weekly,780.15,Offline,Celebration,High,Expensive,2.9
46.0,Gen X,Male,51.04,Student,4.0,Restaurant,Bitter,0.8,High,Spirits,Yes,Weekly,305.31,Offline,Social,Low,No Problems,3.8
52.0,Gen X,Male,61.54,Other,0.0,Other,Sour,1.06,Low,Spirits,No,Rarely,333.57,Online,Daily Habit,High,No Problems,4.6
30.0,Millennial,Other,23.12,Entrepreneur,1.0,Other,Salty,0.69,Medium,Cocktails,Maybe,Monthly,31.36,Online,Social,Medium,No Problems,4.5
36.0,Millennial,Female,60.11,Retired,0.0,Restaurant,Salty,0.92,Medium,Cider,Yes,Rarely,249.81,Online,Social,Medium,No Problems,4.9
27.0,Millennial,Female,72.06,Other,1.0,Other,Sweet,0.98,Medium,Spirits,No,Monthly,430.2,Both,Social,Medium,Limited Variety,4.0
37.0,Millennial,Female,88.71,Entrepreneur,0.0,Other,Bitter,2.34,Medium,Cider,No,Rarely,584.27,Online,Daily Habit,Medium,Expensive,5.0
43.0,Gen X,Male,78.01,Other,2.0,Restaurant,Sour,0.66,Medium,Cocktails,Yes,Monthly,290.83,Both,Social,Medium,Location,4.2
46.0,Gen X,Male,61.08,Professional,5.0,Bar,Neutral,1.35,Medium,Other,Yes,Weekly,719.01,Offline,Celebration,Medium,Limited Variety,2.3
41.0,Gen X,Male,19.11,Entrepreneur,0.0,Restaurant,Sour,1.56,Medium,Cocktails,Yes,Rarely,49.92,Offline,Social,Medium,Expensive,4.8
42.0,Gen X,Female,52.65,Professional,6.0,Bar,Neutral,2.3,Medium,Other,Maybe,Weekly,824.03,Offline,Celebration,Medium,Location,2.3
27.0,Millennial,Male,38.15,Professional,0.0,Other,Sour,2.5,Medium,Spirits,No,Rarely,101.16,Online,Celebration,Medium,Limited Variety,4.0
34.0,Millennial,Female,54.7,Entrepreneur,4.0,Bar,Sour,2.01,Low,Cider,Yes,Weekly,411.85,Online,Celebration,High,No Problems,2.6
35.0,Millennial,Female,25.67,Student,2.0,Other,Bitter,2.44,High,Cocktails,No,Monthly,96.57,Online,Celebration,Low,No Problems,4.1
27.0,Millennial,Female,45.8,Entrepreneur,3.0,Bar,Sweet,2.07,Medium,Spirits,No,Weekly,3749.276888938222,Offline,Celebration,Medium,No Problems,3.2
29.0,Millennial,Female,39.66,Student,1.0,Bar,Sour,2.43,Low,Other,No,Monthly,308.71,Online,Celebration,High,Location,4.2
28.0,Millennial,Other,39.04,Other,4.0,Restaurant,Salty,1.91,Medium,Cocktails,No,Weekly,320.58,Both,Social,Medium,No Problems,3.5
43.0,Gen X,Male,39.24,Other,2.0,Bar,Salty,0.66,High,Other,Yes,Monthly,247.56,Online,Celebration,Low,No Problems,3.7
49.0,Gen X,Female,47.28,Entrepreneur,1.0,Other,Salty,1.3,Low,Wine,Yes,Monthly,116.12,Online,Celebration,High,Location,5.0
38.0,Millennial,Female,55.72,Other,0.0,Restaurant,Sweet,1.79,Medium,Other,Yes,Rarely,199.01,Online,Social,Medium,Expensive,4.1
51.0,Gen X,Female,0.03,Retired,3.0,Bar,Sour,1.2,Medium,Wine,Yes,Weekly,0.22,Both,Celebration,Medium,No Problems,2.4
50.0,Gen X,Female,2.47,Professional,4.0,Restaurant,Neutral,1.05,Low,Spirits,Maybe,Weekly,84.56,Both,Social,High,No Problems,3.4
59.0,Baby Boomer,Male,43.23,Professional,2.0,Social Event,Neutral,1.65,High,Cocktails,No,Monthly,153.45,Offline,Celebration,Low,Limited Variety,3.5
55.0,Gen X,Male,46.04,Student,4.0,Restaurant,Bitter,2.37,Medium,Spirits,Yes,Weekly,883.99,Offline,Social,Medium,Expensive,2.5
38.0,Millennial,Female,53.78,Other,3.0,Social Event,Sweet,0.57,Low,Beer,Yes,Weekly,669.26,Online,Celebration,High,Location,4.0
62.0,Baby Boomer,Male,35.45,Student,2.0,Social Event,Sour,2.04,High,Other,Maybe,Monthly,252.47,Both,Celebration,Low,Expensive,3.8
59.0,Baby Boomer,Female,50.19,Professional,5.0,Restaurant,Salty,1.95,Medium,Spirits,No,Weekly,1363.72,Offline,Social,Medium,No Problems,3.0
37.0,Millennial,Female,52.53,Professional,1.0,Other,Sweet,2.43,High,Spirits,Yes,Monthly,320.63,Online,Social,Low,No Problems,4.2
34.0,Millennial,Male,35.31,Other,2.0,Other,Sweet,2.36,Medium,Wine,Maybe,Monthly,265.49,Offline,Celebration,Medium,Expensive,4.2
51.0,Gen X,Female,70.27,Retired,2.0,Other,Sour,2.02,Medium,Other,Yes,Monthly,423.53,Online,Celebration,Medium,Location,3.7
44.0,Gen X,Male,53.54,Retired,1.0,Home,Bitter,1.54,High,Wine,Yes,Monthly,500.23,Both,Stress Relief,Low,Expensive,4.0
55.0,Gen X,Female,60.94,Other,0.0,Social Event,Bitter,0.91,Low,Cocktails,No,Rarely,437.45,Online,Celebration,High,Location,5.0
64.0,Baby Boomer,Female,51.38,Other,3.0,Restaurant,Bitter,1.59,Medium,Spirits,No,Weekly,284.08,Offline,Social,Medium,Limited Variety,4.1
65.0,Baby Boomer,Female,92.07,Student,3.0,Other,Salty,2.03,Medium,Other,Yes,Weekly,359.88,Offline,Daily Habit,Medium,Location,3.1
54.0,Gen X,Male,61.93,Other,3.0,Other,Salty,2.29,Low,Spirits,No,Weekly,423.0,Both,Celebration,High,Limited Variety,3.4
23.0,Gen Z,Male,40.24,Retired,2.0,Restaurant,Sour,2.08,Medium,Cocktails,No,Monthly,166.95,Both,Social,Medium,Expensive,4.7
57.0,Baby Boomer,Female,66.42,Other,3.0,Social Event,Bitter,0.89,Low,Cider,No,Weekly,486.43,Offline,Celebration,High,Limited Variety,3.0
63.0,Baby Boomer,Female,17.25,Student,3.0,Restaurant,Sour,1.7,Medium,Cocktails,Maybe,Weekly,242.11,Offline,Social,Medium,Expensive,3.0
60.0,Baby Boomer,Female,52.39,Student,0.0,Home,Bitter,1.16,Medium,Wine,No,Rarely,172.93,Both,Stress Relief,Medium,Limited Variety,5.0
46.0,Gen X,Male,56.38,Student,1.0,Home,Sweet,0.52,High,Wine,Maybe,Monthly,279.65,Online,Stress Relief,Low,Expensive,5.0
43.0,Gen X,Male,52.62,Student,4.0,Restaurant,Neutral,0.9,Low,Spirits,No,Weekly,500.17,Offline,Social,High,Location,3.0
64.0,Baby Boomer,Male,43.32,Entrepreneur,1.0,Social Event,Neutral,0.73,Medium,Wine,Yes,Monthly,335.52,Offline,Celebration,Medium,No Problems,5.0
59.0,Baby Boomer,Female,29.75,Other,2.0,Other,Bitter,2.19,Low,Other,Yes,Monthly,59.87,Both,Daily Habit,High,No Problems,3.5
35.0,Millennial,Male,34.21,Professional,3.0,Home,Sour,1.02,Medium,Cocktails,Yes,Weekly,190.95,Online,Stress Relief,Medium,No Problems,3.7
24.0,Gen Z,Male,52.04,Other,1.0,Home,Salty,1.07,Medium,Spirits,No,Monthly,293.1,Both,Stress Relief,Medium,No Problems,4.3
49.0,Gen X,Female,27.73,Entrepreneur,1.0,Social Event,Bitter,2.42,Medium,Cocktails,Yes,Monthly,256.06,Offline,Celebration,Medium,Expensive,5.0
42.0,Gen X,Male,85.4,Student,4.0,Home,Bitter,1.26,High,Cocktails,No,Weekly,616.61,Online,Stress Relief,Low,Expensive,3.8
45.0,Gen X,Other,-2.82,Entrepreneur,5.0,Home,Salty,0.52,High,Spirits,No,Weekly,-12.44,Online,Stress Relief,Low,Limited Variety,3.6
33.0,Millennial,Female,43.53,Retired,1.0,Social Event,Bitter,1.07,Low,Cider,Yes,Monthly,300.71,Online,Celebration,High,No Problems,4.2
38.0,Millennial,Female,52.21,Retired,1.0,Restaurant,Sweet,0.74,Medium,Wine,No,Monthly,192.57,Online,Social,Medium,No Problems,4.5
53.0,Gen X,Male,60.15,Other,5.0,Other,Salty,0.71,Medium,Beer,Yes,Weekly,374.22,Online,Celebration,Medium,Expensive,2.7
36.0,Millennial,Male,31.68,Other,0.0,Other,Sweet,0.65,Medium,Beer,No,Rarely,96.19,Online,Social,Medium,Limited Variety,4.7
65.0,Baby Boomer,Female,72.69,Professional,2.0,Home,Neutral,1.69,Low,Beer,Yes,Monthly,410.26,Both,Stress Relief,High,Limited Variety,4.1
62.0,Baby Boomer,Female,22.12,Professional,1.0,Other,Salty,0.88,Medium,Wine,No,Monthly,82.84,Both,Celebration,Medium,Location,5.0
64.0,Baby Boomer,Female,38.68,Retired,2.0,Restaurant,Salty,1.22,Medium,Cider,No,Monthly,79.47,Offline,Social,Medium,Location,3.7
22.0,Gen Z,Male,62.41,Student,2.0,Home,Sour,2.22,Medium,Cocktails,No,Monthly,604.93,Online,Stress Relief,Medium,Expensive,3.6
55.0,Gen X,Female,70.8,Entrepreneur,1.0,Other,Sour,1.35,High,Spirits,No,Monthly,678.68,Online,Celebration,Low,Limited Variety,4.1
62.0,Baby Boomer,Female,21.92,Professional,3.0,Bar,Salty,2.33,Medium,Cider,Maybe,Weekly,229.52,Offline,Celebration,Medium,Location,2.8
54.0,Gen X,Female,102.9,Professional,3.0,Bar,Neutral,1.5,Low,Beer,No,Weekly,440.44,Both,Celebration,High,Location,3.9
50.0,Gen X,Female,32.05,Student,3.0,Bar,Bitter,1.3,Low,Other,No,Weekly,219.07,Online,Celebration,High,Expensive,3.1
33.0,Millennial,Female,23.76,Student,1.0,Bar,Sour,2.0,High,Wine,No,Monthly,120.01,Online,Celebration,Low,No Problems,4.1
33.0,Millennial,Female,60.05,Other,0.0,Bar,Neutral,0.65,High,Wine,Yes,Rarely,336.1,Both,Celebration,Low,Limited Variety,5.0
38.0,Millennial,Male,43.03,Entrepreneur,2.0,Home,Neutral,0.68,Medium,Spirits,No,Monthly,372.01,Offline,Stress Relief,Medium,No Problems,4.0
52.0,Gen X,Female,40.08,Student,1.0,Social Event,Sour,1.8,Medium,Other,No,Monthly,140.7,Online,Celebration,Medium,No Problems,4.2
52.0,Gen X,Male,61.91,Professional,4.0,Social Event,Bitter,1.47,High,Cocktails,No,Weekly,595.58,Offline,Celebration,Low,Expensive,3.4
55.0,Gen X,Male,19.45,Professional,4.0,Home,Sour,2.08,Medium,Cider,Yes,Weekly,225.73,Offline,Stress Relief,Medium,Expensive,2.7
59.0,Baby Boomer,Male,15.96,Retired,1.0,Home,Neutral,2.33,High,Other,No,Monthly,167.48,Offline,Stress Relief,Low,Location,3.4
49.0,Gen X,Male,38.05,Student,0.0,Restaurant,Sweet,1.28,Medium,Cider,Maybe,Rarely,224.53,Both,Social,Medium,Expensive,5.0
49.0,Gen X,Male,71.56,Other,2.0,Social Event,Sour,1.69,Medium,Cider,No,Monthly,657.15,Both,Celebration,Medium,No Problems,3.6
64.0,Baby Boomer,Male,38.92,Entrepreneur,2.0,Bar,Neutral,1.5,Medium,Cocktails,Yes,Monthly,251.21,Offline,Celebration,Medium,Location,3.6
36.0,Millennial,Female,81.98,Other,4.0,Home,Sour,2.46,Low,Cocktails,No,Weekly,1532.34,Both,Stress Relief,High,No Problems,2.6
64.0,Baby Boomer,Female,74.02,Professional,1.0,Bar,Neutral,2.16,Low,Cocktails,No,Monthly,460.39,Offline,Celebration,High,Limited Variety,4.5
30.0,Millennial,Male,55.66,Other,1.0,Social Event,Bitter,2.32,Medium,Spirits,Yes,Monthly,1364.5101104924854,Both,Celebration,Medium,Limited Variety,4.4
50.0,Gen X,Female,56.79,Professional,2.0,Other,Neutral,1.01,High,Wine,No,Monthly,709.03,Offline,Daily Habit,Low,Location,4.5
45.0,Gen X,Female,55.64,Professional,6.0,Other,Salty,2.05,Medium,Beer,Yes,Weekly,1086.48,Both,Daily Habit,Medium,Expensive,2.8
59.0,Baby Boomer,Male,53.19,Professional,1.0,Home,Sweet,1.03,Medium,Cocktails,No,Monthly,215.98,Both,Stress Relief,Medium,Location,4.2
40.0,Millennial,Male,42.68,Professional,0.0,Restaurant,Neutral,0.92,Low,Wine,No,Rarely,139.33,Online,Social,High,No Problems,4.5
25.0,Millennial,Female,45.0,Professional,1.0,Bar,Sour,2.39,Low,Cocktails,No,Monthly,264.49,Both,Celebration,High,Limited Variety,4.2
21.0,Gen Z,Female,28.6,Retired,1.0,Home,Sour,0.54,Medium,Beer,No,Monthly,182.7,Both,Stress Relief,Medium,Location,4.7
50.0,Gen X,Female,5.8,Other,0.0,Restaurant,Neutral,2.43,Medium,Other,No,Rarely,26.56,Both,Social,Medium,Expensive,4.9
23.0,Gen Z,Male,72.08,Retired,1.0,Bar,Salty,0.8,Medium,Cocktails,Maybe,Monthly,426.78,Online,Celebration,Medium,Limited Variety,4.2
65.0,Baby Boomer,Male,53.15,Retired,1.0,Social Event,Neutral,2.14,Low,Wine,Yes,Monthly,630.14,Both,Celebration,High,No Problems,3.9
34.0,Millennial,Male,50.12,Student,4.0,Other,Bitter,1.05,High,Spirits,No,Weekly,790.8,Both,Daily Habit,Low,No Problems,1.9
50.0,Gen X,Male,57.97,Student,6.0,Restaurant,Salty,1.2,Medium,Other,No,Weekly,878.39,Online,Social,Medium,Limited Variety,1.5
24.0,Gen Z,Male,33.43,Student,1.0,Bar,Neutral,0.93,High,Other,No,Monthly,271.23,Both,Celebration,Low,No Problems,5.0
38.0,Millennial,Male,29.98,Entrepreneur,1.0,Home,Sweet,1.67,Medium,Other,No,Monthly,90.66,Online,Stress Relief,Medium,Limited Variety,4.7
